code,number,edition,character,series,quality,wishlists,dropQuality
vwq3lp,2204,1,Millicas Gremory,High School DxD BorN,2,1,2
vw0nnx,2203,1,Vlad III,Fate/Apocrypha,2,3,2
vwm6fc,2235,1,Berserker,Fate/stay night,3,10,3
vwmft9,2205,1,Lancer,Fate/Prototype,3,3,3
lv07r,1230,1,Erina Nakiri,Food Wars! Shokugeki no Souma,3,452,3
v2x57d,2181,1,Justeaze Lizrich von Einzbern,Fate/Apocrypha,2,1,2
v2xtgs,2149,1,Fionn mac Cumhaill,Fate/Grand Order,3,1,3
x1lrw,1735,1,Fergus mac Róich,Fate/Grand Order,2,1,2
dtxkz,1622,1,Saver,Fate/Extra Last Encore,0,1,0
6168g,1763,1,Saber,Fate/Prototype,1,23,1
vmsmgk,1861,1,Irisviel von Einzbern,Fate/Zero,1,28,1
r6m28,1045,1,Archer,Fate/stay night,2,158,2
v2xm2v,2276,1,Nene Kinokuni,Food Wars! Toutsuki Juukketsu,4,4,4
v2sd2m,2166,1,Van Reichnott,The Rising of the Shield Hero,2,1,2
v2sgwm,2212,1,Minene Uryuu,Future Diary,2,42,2
v2sbzp,2196,1,Yuto,Yu-Gi-Oh! Arc-V,3,5,3
v27jkw,2195,1,Medusa (Darkened),Fate/Grand Order: First Order,1,4,1
v27wgg,2230,1,Misa Takayama,Log Horizon,1,2,1
vqr367,2043,1,Magical Ruby,Fate/kaleid liner PRISMA ILLYA,1,1,1
vv4gt9,2001,1,Oda Nobunaga,Fate/KOHA-ACE,2,79,2
v23hk5,2216,1,Suzuka Gozen,Fate/Grand Order,3,5,3
v2tcns,1039,1,Garfiel Tinsel,Re:ZERO -Starting Life in Another World- Season 2,0,21,0
v2tlbd,2271,1,Droite,Yu-Gi-Oh! Zexal,2,1,2
v2f969,2207,1,Killer B,Naruto Shippuden,0,20,0
v238r0,2283,1,Soujirou Theta,Log Horizon,3,3,3
v2330t,1628,1,Serena,Yu-Gi-Oh! Arc-V,2,1,2
v23vjm,2217,1,Ayako Mitsuzuri,Fate/stay night,3,1,3
v23v56,70,1,Cleo,Dragalia Lost,2,3,2
v2rg81,234,1,Ibusaki Panie,Date A Bullet: Dead or Bullet,0,1,0
v2rm3z,2112,1,Lion King,Fate/Grand Order,4,3,4
v2pnmf,2217,1,Kiyohime,Fate/Grand Order,3,17,3
v2pjcl,2141,1,Hisako Arato,Food Wars! Shokugeki no Souma,1,6,1
v2pq5c,2119,1,Sengi Guild Agent,Hunter x Hunter,3,1,3
v24955,2207,1,Mitsuru Soutsuda,Food Wars! The Second Plate,1,0,1
v2z74f,2271,1,Angelica,Fate/Kaleid Liner Prisma Illya 3rei!!,2,1,2
v2zt4k,2234,1,Daston,Fate/Grand Order,3,1,3
v2zf64,2108,1,Demikas,Log Horizon,4,1,4
vm8c4f,1856,1,Irisviel von Einzbern,Fate/Zero,2,28,2
v2z16z,2249,1,Kureo Mado,Tokyo Ghoul,2,5,2
vvdgrw,1954,1,Alice Synthesis Thirty,Sword Art Online: Alicization,3,376,3
3l00r,1110,1,Sasha Necron,Maou Gakuin no Futekigousha,3,63,3
vhgr1x,2111,1,Issei Hyoudou,High School DxD,3,153,3
v2w81c,2101,1,Irisviel von Einzbern,Fate/Zero,0,28,0
v2vn70,2174,1,Tamamo-no-Mae,Fate/EXTRA,3,88,3
v2b7zq,2100,1,Lion King,Fate/Grand Order,3,3,3
v22r0z,2178,1,Wakuraba,Demon Slayer: Kimetsu no Yaiba,2,2,2
v224b4,2203,1,Okita Souji,Fate/KOHA-ACE,1,134,1
v22n8s,2136,1,Chloe von Einzbern,Fate/Kaleid Liner Prisma Illya 2wei!,2,38,2
v2hprj,2164,1,Sergiad Cowen,Log Horizon,3,0,3
v2h1j8,2188,1,Yukika Saegusa,Fate/stay night: Unlimited Blade Works,2,1,2
v2hmwb,2195,1,Luka Megurine,Re Boot,0,188,0
v2q3kw,2204,1,Julius Novachrono,Black Clover,2,89,2
v20dg1,2104,1,Nao Sadatsuka,Food Wars! Shokugeki no Souma,1,1,1
v20zns,2174,1,Tousuke Megishima,Food Wars! Toutsuki Juukketsu,2,1,2
tkwlg,391,1,Dark Sakura,Fate/stay night: Heaven's Feel II. lost butterfly,2,93,2
v2mqfh,80,1,Manako,"In the Other World, Ghost Groups Are Everything!",1,0,1
vh66h8,2143,1,Megumi Tadokoro,Food Wars! Shokugeki no Souma,2,89,2
6h6tk,1712,1,Tet,No Game No Life,3,51,1
vhd6r9,2142,1,Archer (Darkened),Fate/Grand Order: First Order,1,1,1
vhdr9r,2130,1,Masuzu Natsukawa,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,3,21,3
vhdw99,2185,1,Belfast,Azur Lane,4,4,4
vh7t60,2185,1,Crusch Karsten,Re:ZERO -Starting Life in Another World-,3,24,3
vh7jqh,2076,1,Terence T. D'Arby,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,1,1,1
vh70l4,2093,1,Atram Galiast,Fate/stay night: Unlimited Blade Works,3,1,3
vhtf3w,2142,1,Cook,Food Wars! The Second Plate,1,0,1
vvpjjd,1979,1,Saber,Fate/stay night,4,1285,3
vh864g,2094,1,Kiriya Ubuyashiki,Demon Slayer: Kimetsu no Yaiba,2,2,2
vhldtg,945,1,Oozora Subaru,Hololive: Holo no Graffiti,2,102,2
vhf1dz,1445,1,IBN 5100,Steins;Gate 0,0,1,0
vh992d,2151,1,Smoking Thunder,Log Horizon,4,0,4
vhg8f4,2132,1,Muzan's Daughter,Demon Slayer: Kimetsu no Yaiba,1,3,1
vh43w9,2163,1,Fragrant Olive,Log Horizon 2,2,1,2
vhzss1,2051,1,Uru of the Ninth Garden,Log Horizon 2,3,0,3
vhqbbj,2112,1,Caster,Fate/stay night,2,23,2
vh1s39,2139,1,Tatsuko Gakumazawa,Fate/kaleid liner PRISMA ILLYA,4,1,4
v0l6nj,2025,1,Schwi Dola,No Game No Life: Zero,4,139,4
pz7d1,992,1,Karma Akabane,Assassination Classroom,4,480,3
vhnxr1,2131,1,Nagisa Shiota,Assassination Classroom,4,389,2
vhnwrn,2118,1,Akagi,Azur Lane,2,4,2
vqcpbn,2118,1,Mash Kyrielight,Fate/Grand Order,2,265,2
vhjnlp,212,1,First Emperor,Tower of God,2,1,2
vhbcl3,2066,1,Cookie,Hunter x Hunter (2011),2,1,2
cdc5k,1986,1,Yotsuba Nakano,The Quintessential Quintuplets,4,933,3
vhbg9b,1996,1,Nino Nakano,The Quintessential Quintuplets,2,1939,2
vh5xwd,2049,1,Irina Jelavic,Assassination Classroom,2,47,2
vhkl1z,815,1,Krut Ludowell,Maou Gakuin no Futekigousha,1,1,1
vhk1dr,2088,1,Lyrule,High School Prodigies Have It Easy Even in Another World!,2,5,2
vhk53n,1158,1,Green Heart,Hyperdimension Neptunia,1,19,1
vhk545,2020,1,Hyde,Fate/Prototype: Sougin no Fragments,3,7,3
vhw4gl,2200,1,Yami,To Love Ru,0,97,0
vhwj2l,2122,1,Z23,Azur Lane,4,1,4
vhwhkh,2003,1,Tatsuya Yamashiro,Yu-Gi-Oh! Arc-V,2,0,2
vhwv43,2114,1,Eliza,Hunter x Hunter,2,1,2
vh2xw6,2123,1,Stick Dinner,Hunter x Hunter (2011),1,2,1
vh2xws,2182,1,Soue Nakiri,Food Wars! The Third Plate,0,1,0
vh0g9d,2147,1,Kanami,Log Horizon,2,1,2
vh0v6h,2113,1,Dr. Genus,One-Punch Man,2,2,2
vhvnqp,2138,1,Yuya Sakaki,Yu-Gi-Oh! Arc-V,2,29,2
vhvnvg,29,1,Mr. Isozaki,Shadowverse,2,0,2
vhv0jh,2015,1,Founding Titan,Attack on Titan 3rd Season,0,10,0
vhml8j,2035,1,Naoya Shirakawa,Kaichou wa Maid-sama!,1,1,1
vhml83,919,1,Keiichi Oyamada,Mankitsu Happening,2,4,2
vqckxc,2008,1,Izumi Curtis,Fullmetal Alchemist,2,5,2
vq6m84,2120,1,Invisible,The Seven Deadly Sins: Revival of the Commandments,3,1,3
vqx10t,2055,1,Anna Heartfilia,Fairy Tail: Final Season,2,1,2
vqsg36,2094,1,Itsuki Nakano,The Quintessential Quintuplets,2,1116,2
6h9ps,1804,1,Mayuri Shiina,Steins;Gate,3,169,3
vqsp9n,2095,1,Pouf,Hunter x Hunter (2011),4,44,4
vqdxmz,2104,1,Elthendiska,Log Horizon 2,3,0,3
vqdg98,1386,1,IBN 5100,Steins;Gate 0,3,1,3
vq7688,2134,1,Risei Kotomine,Fate/Zero,2,1,2
vq773v,2119,1,Franklin,Hunter x Hunter,0,12,0
vq7f9v,2083,1,Lancer,Fate/stay night,2,81,2
vq8db6,2069,1,Leonora Nakiri,Food Wars! The Second Plate,3,3,3
vq8z6x,1848,1,Sally,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",2,49,2
vqlsmm,2115,1,Hammann,Azur Lane,2,2,2
vql4dp,2095,1,Ukiyo,Log Horizon 2,2,1,2
ckt5r,30,1,Atlantis Robot Fish,Doraemon: Nobita and the Castle of the Undersea Devil,2,0,2
vqfm5j,2152,1,Tetsuji Kabutoyama,Food Wars! The Second Plate,2,1,2
vq9tts,2154,1,Tatara,Log Horizon 2,3,1,3
vq9b0m,2123,1,Hina,One Piece,3,3,3
vq9246,2113,1,Elena Arshavina,World Break: Aria of Curse for a Holy Swordsman,1,1,1
vqgl5m,2146,1,Haruto Amo,Seven Senses of the Re'Union,2,1,2
vqggq9,2086,1,Z23,Azur Lane,2,1,2
vqg49v,2047,1,Yumina Urnea Belfast,In Another World with My Smartphone,2,10,2
vqgn83,2065,1,Haku,Naruto,2,53,2
vqg53v,1915,1,Alexandroff Grigorovich,Plunderer,2,3,2
vqpq4z,2124,1,Knuckle Bine,Hunter x Hunter (2011),0,29,0
vq3j5d,2097,1,Mantle,Dr. Stone,4,1,4
vq3jkz,2012,1,Fionn mac Cumhaill,Fate/Grand Order,2,1,2
vqrcwq,2050,1,Welfin,Hunter x Hunter (2011),0,1,0
vqrc2j,2083,1,Dr. McFly,Food Wars! Shokugeki no Souma,1,0,1
vqrzbh,2086,1,Aria Liese,Magical Girl Lyrical Nanoha A's,3,1,3
vqrk9g,2080,1,Kasayama,Food Wars! The Second Plate,2,0,2
vqrvjh,2113,1,Great Fairy,Bikini Warriors,3,1,3
vqpdzq,2089,1,Kurinon,Log Horizon 2,2,1,2
vqplzt,2149,1,Tomoya Okazaki,Clannad,1,45,1
vq4s2c,2137,1,Kakinoshin Oizumi,Food Wars! The Second Plate,3,1,3
vq4nqj,2094,1,Azelf,Pokémon: Diamond & Pearl,2,2,2
vq4nq5,2026,1,Arthur Pendragon,High School DxD BorN,2,1,2
vqn24z,2111,1,Yuko Tachikawa,Parasyte -the maxim-,2,1,2
vqnv12,2126,1,Yusho Sakaki,Yu-Gi-Oh! Arc-V,2,1,2
vmgn7c,1943,1,Wing,Hunter x Hunter,2,7,2
vqj91z,1345,1,IBN 5100,Steins;Gate 0,2,1,2
l46kj,182,1,Commissioner R,The God of High School,3,3,3
9srz0,99,1,Mano Aloe,Hololive: Holo no Graffiti,4,28,0
vqbt0j,2005,1,Chisato Shirasagi,BanG Dream!,2,10,2
vqbtmd,2131,1,Tatara,Log Horizon 2,2,1,2
vqbpmb,2148,1,Zuikaku,Azur Lane,3,2,3
r182v,1077,1,Artemis,Fate/Grand Order,4,3,4
c95lt,1810,1,Satoshi Isshiki,Food Wars! Shokugeki no Souma,2,45,2
1m8lz,758,1,Machi,Hunter x Hunter,1,86,1
vmch1x,1973,1,Satella,Re:ZERO -Starting Life in Another World-,1,47,1
vqbwc4,2083,1,Suzuha Amane,Steins;Gate,2,48,2
vqb07p,2101,1,Kanichi Konishi,Food Wars! Shokugeki no Souma,4,1,4
vvx91q,1987,1,Yukinori Shinohara,Tokyo Ghoul,3,2,3
v009v9,1925,1,Xuelan,High School DxD,2,1,2
v082xk,1981,1,Ling Yao,Fullmetal Alchemist: Brotherhood,0,53,0
v0320m,2003,1,Sonoka Kikuchi,Food Wars! The Second Plate,1,1,1
vq5dcf,2054,1,Darnic Prestone Yggdmillennia,Fate/Apocrypha,2,2,2
vq5lxb,1946,1,Kushiyatama,Log Horizon 2,2,0,2
vq5g9b,2052,1,Upashi,Log Horizon 2,2,0,2
vq5nq7,2112,1,Momo Akanegakubo,Food Wars! Toutsuki Juukketsu,3,2,3
vqksjg,2043,1,Geronimo,Fate/Grand Order,1,1,1
vqkzkn,2034,1,Rio Kamishiro,Yu-Gi-Oh! Zexal,1,3,1
vqkzkq,2050,1,Lemiya,Isekai Cheat Magician,1,3,1
vvsz8d,1909,1,Shizue Izawa,That Time I Got Reincarnated as a Slime,1,128,1
vqw73c,187,1,Vanabelle,Drifting Dragons,2,1,2
vq2t1k,2112,1,Jingle Abel Meuniere,Fate/Grand Order,4,1,4
vqhfzc,2072,1,Jubstacheit von Einzbern,Fate/Zero,1,1,1
vqhr0g,2071,1,Nerva Martillo,Assassins Pride,3,1,3
vvwz5d,1695,1,Sophia Ascart,My Next Life as a Villainess: All Routes Lead to Doom!,3,7,3
vqqst9,2080,1,Leroute,Hunter x Hunter,3,2,3
vvf7w9,1945,1,Sasha Necron,Maou Gakuin no Futekigousha,2,63,2
vq0xnh,2054,1,Shironiji,Log Horizon 2,0,0,0
vq03kf,2085,1,Scheta Synthesis Twelve,Sword Art Online: Alicization - War of Underworld,2,9,2
v0ct9g,2031,1,Airi Kojima,18if,2,0,2
v0c0l3,2062,1,Hiashi Hyuuga,Naruto,2,1,2
v0c0ft,2108,1,Misao Amari,Fate/Extra Last Encore,1,1,1
v068ws,2032,1,Yuto,Yu-Gi-Oh! Arc-V,2,5,2
v061b0,2054,1,Jin,Samurai Champloo,3,59,3
v065dj,1900,1,Kaede Honjou,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",3,8,3
v06hbb,2060,1,Ernesta Kuhne,The Asterisk War,1,4,1
v06m8d,2055,1,Nagato,Kantai Collection: Kan Colle,3,7,3
v06m8m,2080,1,Decora,Food Wars! The Fourth Plate,3,2,3
v0xtwl,2095,1,Hinako Akuta,Fate/Grand Order,2,1,2
v0xrkn,2015,1,Nashiro Yasuhisa,Tokyo Ghoul Root A,1,6,1
v0x1g1,2035,1,Roche Frain Yggdmillennia,Fate/Apocrypha,2,1,2
v0x07l,2025,1,Tomoe Koga,Rascal Does Not Dream of Bunny Girl Senpai,3,49,3
v0s679,2135,1,Yamato,Kantai Collection: Kan Colle,2,8,2
v0spc3,1981,1,Kayneth El-Melloi Archibald,Fate/Zero,2,1,2
t5l96,1501,1,Tenten,Naruto,2,51,2
v0shlj,2056,1,Misa Kakizaki,Negima!,2,1,2
vvcgxz,1954,1,Rin Tohsaka,Fate/stay night,4,1365,1
v07fr4,2048,1,Cocco,Hunter x Hunter,2,2,2
v07wp2,1982,1,Odin,High School DxD BorN,2,1,2
v0tnkb,2035,1,Hagoromo Ootsutsuki,Naruto Shippuden,3,10,3
v0tkns,2062,1,Mitsuru Soutsuda,Food Wars! The Second Plate,0,0,0
v087tr,2047,1,Riku Dola,No Game No Life: Zero,0,34,0
v08zp9,1994,1,Colt,Hunter x Hunter (2011),2,1,2
v0l6zj,2038,1,Gook,Death Note,0,1,0
v0l4x7,2014,1,Anos Voldigoad,Maou Gakuin no Futekigousha,3,324,3
v0gx2v,2010,1,Kikyo Zoldyck,Hunter x Hunter,3,5,3
v03x6g,2050,1,Basho,Hunter x Hunter,2,1,2
v03721,1974,1,Aki Koganei,Food Wars! Shokugeki no Souma,1,0,1
v0pb2d,2060,1,Sophie Twilight,Ms. vampire who lives in my neighborhood.,2,8,2
v0br70,1997,1,Galko,Please tell me! Galko-chan,2,19,2
v059f0,1995,1,Heathcliff,Sword Art Online,2,2,2
v022tk,1978,1,Agon,Hunter x Hunter (2011),2,1,2
vvcsgg,1926,1,Irisviel von Einzbern,Fate/Zero,4,28,4
893nj,1432,1,Misha Necron,Maou Gakuin no Futekigousha,4,132,4
v0083h,1801,1,White Steel Eel,Tower of God,2,1,2
vvcphf,167,1,Typhon,Re:ZERO -Starting Life in Another World- Season 2,4,1,4
vv35vb,811,1,Hunter License,Hunter x Hunter,2,10,1
vvs8tz,1959,1,Chris,Cross Ange: Rondo of Angels and Dragons,0,0,0
vvsgq2,170,1,Su-Yeon Ji,A Day Before Us ZERO,2,1,2
vvd7ql,1967,1,Gen Asagiri,Dr. Stone,1,136,1
vvd17t,226,1,Cthulhy,Monster Girl Doctor,2,1,2
vvtx5x,1946,1,Melty Q Melromarc,The Rising of the Shield Hero,3,33,3
vvt8gc,1990,1,Ortho,That Time I Got Reincarnated as a Slime,3,1,3
vvtnct,1973,1,Gelmud,That Time I Got Reincarnated as a Slime,2,1,2
vvl735,2028,1,Nirengeki Shouda,My Hero Academia 2,2,1,2
vvl3qb,1800,1,Syrup,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",2,61,2
vvr8tf,2062,1,Achilles,Fate/Apocrypha,2,18,2
vvqrj0,1598,1,Metal Upa,Steins;Gate,2,5,2
79dpm,1590,1,Chelsea,Akame ga Kill!,4,99,4
t7lx2,1279,1,Sally,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",3,49,3
vvpbf0,1955,1,Peggy,Hunter x Hunter (2011),2,1,2
vv4j59,712,1,Champe,Lapis Re:LiGHTs,2,1,2
vv4v94,1697,1,Iz,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",3,6,3
vvzqcf,1992,1,Shihai Kuroiro,My Hero Academia 2,4,11,4
1xhjh,816,1,Miku Nakano,The Quintessential Quintuplets,4,2545,4
vvn8gf,687,1,Garnet,Lapis Re:LiGHTs,1,1,1
dpb4z,1388,1,Shinsuke Kita,Haikyuu!! To the Top,3,40,0
vvnn88,1963,1,Ayako Mitsuzuri,Fate/stay night,1,1,1
vvn057,1939,1,Yahiko,Naruto Shippuden,4,4,4
vvjt5x,1950,1,Betelgeuse Romanee-Conti,Re:ZERO -Starting Life in Another World-,2,15,2
vmm23c,1861,1,Anos Voldigoad,Maou Gakuin no Futekigousha,2,324,2
cntb7,1735,1,Erina Nakiri,Food Wars! Shokugeki no Souma,2,452,2
vvk22l,1941,1,Saber (Alter),Fate/stay night: Heaven's Feel II. lost butterfly,2,274,2
vvjwkv,1894,1,Katsumi Nakase,Steins;Gate 0,2,1,2
vv5vl5,1918,1,Yuu Koito,Bloom Into You,3,113,3
vvk1ng,1899,1,Tsubasa Yura,High School DxD,3,1,3
vvwf98,1943,1,Megumi Tadokoro,Food Wars! Shokugeki no Souma,0,89,0
vvkvdd,1927,1,Samui,Naruto Shippuden,3,6,3
vvw6qq,1919,1,Chris,Cross Ange: Rondo of Angels and Dragons,1,0,1
vvw6vv,1907,1,Tsubone,Hunter x Hunter (2011),2,1,2
vvwfg1,1946,1,Aldea,Hybrid x Heart Magias Academy Ataraxia,1,2,1
vvw3gv,1968,1,Pharsalia,Million Arthur,3,1,3
vvw337,2037,1,Kinrou,Dr. Stone,2,11,2
vvw1gb,1924,1,Juliet Fiammatta Arst de Capulet,Romeo x Juliet,3,2,3
vvw0jd,1957,1,Nanami Akesaka,"Recently, My Sister is Unusual.",1,0,1
vv26gw,1940,1,Hashirama Senju,Naruto,0,47,0
vv2nxg,1895,1,Astraea,Heaven's Lost Property: Forte,3,33,3
vvhqs4,1847,1,Chun Lu,Log Horizon 2,1,1,1
vvhqsk,1998,1,Sara,Log Horizon 2,1,0,1
cq34c,1842,1,Shera L. Greenwood,How NOT to Summon a Demon Lord,1,132,1
vv0936,1788,1,Teru Minamoto,Toilet-Bound Hanako-kun,2,67,2
c725c,1879,1,Merlin,Fate/Grand Order,1,57,1
vmh332,1946,1,Ryouma Terasaka,Assassination Classroom,1,2,1
xjd07,1543,1,Yui,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",2,6,2
69n0k,1809,1,Kanami,Log Horizon,0,1,0
vmhl9f,1907,1,Franklin,Hunter x Hunter,4,12,4
vvvxpp,1935,1,Indicus,Log Horizon 2,3,1,3
vmbwzz,1814,1,Takumi Ishiwatari,Food Wars! Shokugeki no Souma,3,0,3
vvvcfp,1946,1,Amana,Hunter x Hunter OVA 3: Greed Island Final,3,1,3
vvm8s5,1901,1,Masakoto,Naruto Shippuden Movie 4: The Lost Tower,2,0,2
vm607c,1968,1,V,Yu-Gi-Oh! Zexal,2,3,2
vmx9lh,1872,1,Reya Kusaka,High School DxD,2,1,2
vmxrk6,1952,1,Gilbert Nightray,Pandora Hearts,4,35,4
vmx1pt,1916,1,Rosa,The Seven Deadly Sins: Revival of the Commandments,3,1,3
vmx53v,2026,1,Run Elsie Jewelria,To Love Ru,2,3,2
vmx546,1908,1,Cocorobo,rerulili: Lovely Ensemble,2,1,2
vmxhhx,1931,1,Koujirou's Mother,Food Wars! Shokugeki no Souma,1,1,1
vmssc9,1954,1,Natsuhiko Koyama,Assassination Classroom,2,1,2
vmssxf,2005,1,Robin Hood,Fate/EXTRA,1,2,1
vmswdx,1894,1,Yao Haa Dushi,GATE,2,1,2
ctx5j,1962,1,Shun Ibusaki,Food Wars! Shokugeki no Souma,2,8,2
vmsqm5,1945,1,Teresa Laddy,Akashic Records of Bastard Magic Instructor,4,1,4
vm73q5,645,1,Septem,Magical Canan,1,0,1
vm7zxh,1977,1,Elsha,High School DxD Hero,1,1,1
vm728q,1986,1,Kasumi Chigusa,Qualidea Code,2,1,2
vmt95x,1917,1,Jae-Ha,Yona of the Dawn,1,35,1
vmt95d,1944,1,Amadeus,Lord of Vermilion: The Crimson King,3,1,3
vmtvwt,1839,1,Claudia Madobe,Azure Nihon Data Center,1,1,1
vml3d5,2028,1,Yuzu Hiragi,Yu-Gi-Oh! Arc-V,3,4,3
vmlbln,1740,1,Saki Inui,AOKANA: Four Rhythm Across the Blue,1,2,1
vmr4qx,1860,1,Asta,Hunter x Hunter OVA 3: Greed Island Final,2,1,2
vmr4vn,1867,1,Li,High School DxD,2,1,2
vmrmwh,1882,1,Arisa Ichigaya,BanG Dream!,2,23,2
vmplcv,1887,1,Yue,Arifureta: From Commonplace to World's Strongest,1,237,1
gd4qn,1168,1,Ging Freecss,Hunter x Hunter,2,59,2
vmpzhf,1828,1,Fou,Fate/Grand Order,4,10,4
vmpb28,1895,1,Isaac McDougal,Fullmetal Alchemist: Brotherhood,2,1,2
vmzgt9,1841,1,Aine Chidorigafuchi,Hybrid x Heart Magias Academy Ataraxia,2,15,2
vmngxt,1968,1,Erina Pendleton,JoJo's Bizarre Adventure,3,11,3
vmn58j,1866,1,Koujirou Shinomiya,Food Wars! Shokugeki no Souma,4,12,4
vmj2r0,1825,1,Mecha Naruto,Naruto Shippuden,2,3,2
vmj24x,1883,1,Kurome,Akame ga Kill!,2,50,2
vmw8f2,1854,1,Caules Forvedge Yggdmillennia,Fate/Apocrypha,2,1,2
vm20dl,1675,1,Kanade,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",2,10,2
vmhtp4,749,1,Minato Hinageshi,Ride Your Wave,4,21,4
vmqd08,1924,1,Kazusa Touma,White Album 2,4,12,4
cxd97,1892,1,Bizeff,Hunter x Hunter (2011),2,1,2
cxx7f,1823,1,Gittarackur,Hunter x Hunter,2,4,2
cx3dx,1913,1,Futoshi,DARLING in the FRANXX,1,2,1
csp4k,191,1,The Shopkeep,RWBY,3,1,3
cdnb5,1831,1,Pakunoda,Hunter x Hunter,1,41,1
cdql4,1843,1,Shidore,Hunter x Hunter (2011),1,1,1
c7v26,1800,1,Kagetane Hiruko,Black Bullet,1,11,1
ctgmq,1854,1,Rin Ichikawa,Tenkuu Danzai Skelter Heaven,2,1,2
c8kt3,1830,1,Sochie Whitale,Sky Wizards Academy,2,1,2
cl2zx,1824,1,Razor,Hunter x Hunter OVA 3: Greed Island Final,1,3,1
c3kkd,1801,1,Tora,Nyanbo!,1,1,1
c3mjv,1810,1,Shinobu Sengoku,Ensemble Stars!,3,21,3
cpxtb,1841,1,Rio Nakamura,Assassination Classroom,3,7,3
cp9kk,1843,1,Iina Suzane Hirenbrant,The 8th son? Are you kidding me?,3,1,3
cpq1x,1836,1,Hideyoshi Nagachika,Tokyo Ghoul,2,77,2
c44n2,1865,1,Azusa Miura,The iDOLM@STER: Xenoglossia,2,2,2
c17jq,1821,1,Hibiki,Sekirei,3,1,3
c1fsj,1830,1,Ryuuzetsu,Naruto Shippuden Movie 5: Blood Prison,1,1,1
cnhg4,81,1,Han,Naruto Shippuden,4,1,4
cjz9n,1849,1,Crow Hogan,Yu-Gi-Oh! 5D's,2,7,2
ck52n,1782,1,Elias Hackblade,Log Horizon 2,4,0,4
cwkj3,1757,1,Yumiko Sakaki,The Fruit of Grisaia,3,52,3
chwc6,1752,1,Yumiko Sakaki,The Fruit of Grisaia,2,52,2
cq6p0,1792,1,Taro,Tokyo Ghoul,3,1,3
6sm23,1799,1,Kinu Nakamozu,Food Wars! Shokugeki no Souma,1,0,1
c0fpj,1794,1,God of Love,In Another World with My Smartphone,4,1,4
cml4d,1813,1,Kidomaru,Naruto,3,1,3
6x9b7,1726,1,Cilla,Food Wars! The Third Plate: Totsuki Train Arc,4,1,4
6dql9,1869,1,Souheil,Hunter x Hunter (2011),2,1,2
6lhh5,1817,1,Pegasus J. Crawford,Yu-Gi-Oh! Duel Monsters,3,15,3
6ff3s,597,1,Naoko Natsuki,Re:ZERO -Starting Life in Another World- Season 2,3,1,3
63p76,1812,1,Suzaku Suginami,Anti-Magic Academy: The 35th Test Platoon,4,0,4
632kx,1860,1,Envy,Fullmetal Alchemist,3,43,3
63vhm,1777,1,Zera,Fairy Tail 2,2,1,2
6rs6g,1805,1,Shella,The Testament of Sister New Devil,3,2,3
6rpzq,320,1,Seth,Closers,2,8,2
6ppsm,1897,1,Hinano Kurahashi,Assassination Classroom,2,2,2
6pmsp,1727,1,Celica Arfonia,Akashic Records of Bastard Magic Instructor,1,12,1
6zf0x,1769,1,Ton,Re:ZERO -Starting Life in Another World-,2,1,2
6zjqz,1840,1,Elena,Hunter x Hunter OVA 3: Greed Island Final,2,1,2
6ktbs,1750,1,Eishi Tsukasa,Food Wars! Toutsuki Juukketsu,4,16,4
61fmv,1799,1,Fumio Daimidou,Food Wars! Shokugeki no Souma,1,3,1
61fmw,1776,1,Imori,Hunter x Hunter,2,1,2
t9f5h,226,1,Angers,Lapis Re:LiGHTs,0,1,0
61rhw,1833,1,Kimi Nishino,Tokyo Ghoul,2,1,2
61hpf,1760,1,Shiroe,Log Horizon,3,47,3
6nsrb,1794,1,Ryouko Kaji,Tsuredure Children,4,2,4
6ndct,1812,1,God of Death,Assassination Classroom,2,1,2
x6d6n,1766,1,Jouichirou Yukihira,Food Wars! Shokugeki no Souma,3,24,3
6j697,1735,1,Leonora Nakiri,Food Wars! The Second Plate,4,3,4
73cwn,1531,1,Terunori Kuga,Food Wars! Toutsuki Juukketsu,1,5,1
6n4tg,1762,1,Soichiro Yagami,Death Note,2,2,2
6nw7v,1742,1,Sloth,Fullmetal Alchemist,3,2,3
6jf5d,1745,1,Enterprise,Azur Lane,4,12,2
6jfk3,1796,1,Hajime Hazuki,Tokyo Ghoul:re 2nd Season,0,1,0
6jfkr,1750,1,Jugo,Naruto Shippuden,2,2,2
6k7fh,1749,1,Serafall Leviathan,High School DxD NEW,3,6,3
6w77g,1768,1,Ana,Fate/Grand Order,2,9,2
6wr6d,34,1,Mineko,"Shachou, Battle no Jikan Desu!",3,1,3
62d3m,1803,1,Aoi Tohsaka,Fate/Zero,2,1,2
6hpvl,1765,1,Demon King,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku Dake Dewanai no ja!",2,13,2
60cwt,1655,1,Hana Misaki,Haikyuu!! Second Season,1,1,1
